id,title,job_role,sector,qualification,skills,interests,work_mode,expected_salary,city,state,lat,lon,duration_months,additional_support,created_at,updated_at
int_bangalore_04845,Quality Intern Opportunity in Manufacturing,quality intern,manufacturing,MBA,"quality control, six sigma, process improvement, data analysis, documentation","ai, social, tech",onsite,28090,Bangalore,,12.9716,77.5946,2,stipend,2025-05-30T16:13:48.919444+00:00,2025-06-12T16:13:48.919444+00:00
int_pune_04846,Internship - Operations Intern (Manufacturing),operations intern,manufacturing,BA,"excel, reporting, coordination, process improvement, communication","strategy, fmcg, social",hybrid,26516,Pune,,18.5204,73.8567,6,stipend,2025-08-12T20:12:11.919444+00:00,2025-08-24T20:12:11.919444+00:00
int_visakhapatnam_04847,Business Analyst Intern - Govtech,business analyst intern,govtech,MBA,"sql, stakeholder management, powerbi, requirements gathering, documentation","strategy, healthcare, media, marketing",onsite,17249,Visakhapatnam,,17.6868,83.2185,5,"mentor, certificate",2025-06-22T00:07:32.919444+00:00,2025-06-26T00:07:32.919444+00:00
int_mumbai_04848,Research Intern - Agritech,research intern,agritech,M.Sc,"python, literature review, statistics, data collection, analysis","hospitality, research",onsite,33828,Mumbai,,19.076,72.8777,2,"mentor, stipend, certificate",2025-05-26T22:10:30.919444+00:00,2025-06-02T22:10:30.919444+00:00
int_bangalore_04849,Finance Analyst Intern at Fintech Company,finance analyst intern,fintech,B.Tech,"excel, valuation, financial modeling, accounting, data analysis","marketing, consulting, finance",hybrid,30898,Bangalore,,12.9716,77.5946,5,"mentor, stipend, certificate",2025-08-11T19:22:23.919444+00:00,2025-08-22T19:22:23.919444+00:00
int_bangalore_04850,Public Policy Intern at Govtech Company,public policy intern,govtech,MBA,"policy research, data analysis, report writing, government policies, research","content, media",hybrid,21656,Bangalore,,12.9716,77.5946,3,stipend,2025-09-09T11:23:42.919444+00:00,2025-09-21T11:23:42.919444+00:00
int_mumbai_04851,Internship - Bioinformatics Intern (Healthtech),bioinformatics intern,healthtech,B.Tech,"python, r, genomics, biostatistics, data analysis","banking, analytics",hybrid,39155,Mumbai,,19.076,72.8777,3,"mentor, stipend, certificate",2025-06-15T12:04:36.919444+00:00,2025-06-23T12:04:36.919444+00:00
int_ahmedabad_04852,Supply Chain Intern Opportunity in Manufacturing,supply chain intern,manufacturing,B.Tech,"excel, inventory, logistics, procurement, operations","finance, strategy",onsite,21309,Ahmedabad,,23.0225,72.5714,5,"mentor, certificate",2025-09-19T16:17:37.919444+00:00,2025-09-29T16:17:37.919444+00:00
int_ahmedabad_04853,Hospitality Operations Intern,operations intern,hospitality,B.Tech,"excel, reporting, coordination, process improvement, communication","marketing, fmcg, social",onsite,22096,Ahmedabad,,23.0225,72.5714,5,"mentor, stipend, certificate",2025-08-15T01:55:17.919444+00:00,2025-08-25T01:55:17.919444+00:00
int_bangalore_04854,Internship - Marketing Intern (E-Commerce),marketing intern,e-commerce,B.Tech,"communication, market research, social media marketing, ms excel, writing","data, automotive, healthcare, social",onsite,39737,Bangalore,,12.9716,77.5946,3,"mentor, stipend, certificate",2025-07-31T01:56:10.919444+00:00,2025-08-05T01:56:10.919444+00:00
int_bangalore_04855,Operations Intern at E-Commerce Company,operations intern,e-commerce,MCA,"excel, reporting, coordination, process improvement, communication","healthcare, tech",remote,34393,Bangalore,,12.9716,77.5946,6,stipend,2025-05-09T23:33:57.919444+00:00,2025-05-24T23:33:57.919444+00:00
int_jaipur_04856,Operations Intern Opportunity in E-Commerce,operations intern,e-commerce,MBA,"excel, reporting, coordination, process improvement, communication","media, banking, healthcare, automotive",onsite,14401,Jaipur,,26.9124,75.7873,2,"mentor, stipend, certificate",2025-04-20T12:06:33.919444+00:00,2025-04-28T12:06:33.919444+00:00
int_jaipur_04857,Agritech Agriculture Research Intern,agriculture research intern,agritech,B.Com,"agriculture practices, data collection, sustainable farming, crop science, research","content, operations, retail",onsite,19500,Jaipur,,26.9124,75.7873,2,"mentor, stipend, certificate",2025-05-17T15:54:52.919444+00:00,2025-05-23T15:54:52.919444+00:00
int_kolkata_04858,EdTech Product Intern Opportunity in Edtech,edtech product intern,edtech,M.Tech,"jira, research, ux, product management, education","data, marketing, social",remote,25867,Kolkata,,22.5726,88.3639,2,"mentor, certificate",2025-08-21T02:52:48.920447+00:00,2025-08-23T02:52:48.920447+00:00
int_hyderabad_04859,Finance Analyst Intern at Fintech Company,finance analyst intern,fintech,BA,"excel, valuation, financial modeling, accounting, data analysis","tech, retail, media",hybrid,25136,Hyderabad,,17.385,78.4867,6,"mentor, stipend, certificate",2025-08-13T13:12:34.920447+00:00,2025-08-25T13:12:34.920447+00:00
int_bangalore_04860,Growth Marketing Intern - Media,growth marketing intern,media,BBA,"analytics, seo, experimentation, digital marketing, growth hacking","finance, education, consulting",onsite,35821,Bangalore,,12.9716,77.5946,3,"mentor, certificate",2025-05-01T17:39:03.920447+00:00,2025-05-16T17:39:03.920447+00:00
int_pune_04861,AI Research Intern at Healthtech Company,ai research intern,healthtech,B.Tech,"python, deep learning, nlp, computer vision, research","analytics, operations, research, banking",onsite,35474,Pune,,18.5204,73.8567,3,"mentor, stipend, certificate",2025-04-19T04:40:50.920447+00:00,2025-04-21T04:40:50.920447+00:00
int_indore_04862,Operations Intern Opportunity in E-Commerce,operations intern,e-commerce,B.Tech,"excel, reporting, coordination, process improvement, communication","strategy, healthcare, fmcg",hybrid,11301,Indore,,22.7196,75.8577,3,"mentor, certificate",2025-06-01T12:09:52.920447+00:00,2025-06-03T12:09:52.920447+00:00
int_lucknow_04863,Research Intern Opportunity in Agritech,research intern,agritech,B.Sc,"python, literature review, statistics, data collection, analysis","healthcare, finance, banking, tech",remote,13640,Lucknow,,26.8467,80.9462,6,stipend,2025-05-31T12:00:25.920447+00:00,2025-06-07T12:00:25.920447+00:00
int_hyderabad_04864,Internship - Content Intern (Edtech),content intern,edtech,B.Tech,"content writing, seo, editing, research, grammar","education, operations, ai, fmcg",onsite,36591,Hyderabad,,17.385,78.4867,5,"mentor, stipend, certificate",2025-06-04T12:32:21.920447+00:00,2025-06-04T12:32:21.920447+00:00
int_visakhapatnam_04865,Operations Intern at Agritech Company,operations intern,agritech,B.E.,"excel, reporting, coordination, process improvement, communication","finance, healthcare, marketing, banking",hybrid,14208,Visakhapatnam,,17.6868,83.2185,4,"mentor, stipend, certificate",2025-07-24T18:18:16.920447+00:00,2025-07-28T18:18:16.920447+00:00
int_bhopal_04866,NLP Intern at Healthtech Company,nlp intern,healthtech,MBA,"python, nlp, transformers, text mining, deep learning","operations, content",onsite,17930,Bhopal,,23.2599,77.4126,2,stipend,2025-06-17T22:25:16.920447+00:00,2025-06-28T22:25:16.920447+00:00
int_ahmedabad_04867,Content Intern - Media,content intern,media,PhD,"content writing, seo, editing, research, grammar","consulting, fmcg",onsite,17993,Ahmedabad,,23.0225,72.5714,3,"mentor, certificate",2025-04-15T05:29:15.921536+00:00,2025-04-16T05:29:15.921536+00:00
int_coimbatore_04868,Learning Ops Intern - Edtech,learning ops intern,edtech,B.Tech,"operations, communication, scheduling, coordination, education","fmcg, banking, education",remote,20538,Coimbatore,,11.0168,76.9558,2,stipend,2025-05-30T01:40:47.921536+00:00,2025-06-10T01:40:47.921536+00:00
int_chennai_04869,Agritech Data Analyst Intern,data analyst intern,agritech,B.Sc,"python, pandas, sql, excel, power bi","fmcg, social, marketing, tech",onsite,22267,Chennai,,13.0827,80.2707,2,"mentor, stipend, certificate",2025-06-10T18:39:17.921536+00:00,2025-06-11T18:39:17.921536+00:00
int_thiruvananthapuram_04870,Data Analyst Intern - Fintech,data analyst intern,fintech,B.Tech,"python, pandas, sql, excel, power bi","hospitality, consulting",hybrid,19701,Thiruvananthapuram,,8.5241,76.9366,4,"mentor, certificate",2025-06-23T13:51:10.921536+00:00,2025-06-25T13:51:10.921536+00:00
int_noida_04871,Internship - Operations Intern (Hospitality),operations intern,hospitality,BBA,"excel, reporting, coordination, process improvement, communication","media, healthcare",onsite,15151,Noida,,28.5355,77.391,2,stipend,2025-07-01T21:44:59.921536+00:00,2025-07-13T21:44:59.921536+00:00
int_pune_04872,Operations Intern Opportunity in E-Commerce,operations intern,e-commerce,B.Sc,"excel, reporting, coordination, process improvement, communication","data, social, finance, marketing",onsite,32725,Pune,,18.5204,73.8567,5,"mentor, certificate",2025-07-16T14:19:46.921536+00:00,2025-07-31T14:19:46.921536+00:00
int_gurugram_04873,Research Intern at Govtech Company,research intern,govtech,B.Com,"python, literature review, statistics, data collection, analysis","healthcare, consulting",onsite,24083,Gurugram,,28.4595,77.0266,3,stipend,2025-05-05T03:16:22.921536+00:00,2025-05-14T03:16:22.921536+00:00
int_lucknow_04874,Internship - Learning Ops Intern (Edtech),learning ops intern,edtech,MBA,"operations, communication, scheduling, coordination, education","research, consulting",remote,14518,Lucknow,,26.8467,80.9462,5,"mentor, stipend, certificate",2025-08-03T16:24:58.921536+00:00,2025-08-12T16:24:58.921536+00:00
int_gurugram_04875,Public Policy Intern Opportunity in Govtech,public policy intern,govtech,B.Com,"policy research, data analysis, report writing, government policies, research","healthcare, research, automotive, strategy",onsite,28006,Gurugram,,28.4595,77.0266,4,"mentor, stipend, certificate",2025-07-07T08:01:17.921536+00:00,2025-07-15T08:01:17.921536+00:00
int_noida_04876,Curriculum Intern Opportunity in Edtech,curriculum intern,edtech,BBA,"content development, pedagogy, assessment, education technology, python","strategy, automotive",onsite,33288,Noida,,28.5355,77.391,5,"mentor, stipend, certificate",2025-04-01T18:59:40.921536+00:00,2025-04-14T18:59:40.921536+00:00
int_mumbai_04877,E-Commerce Merchandising Intern,merchandising intern,e-commerce,B.Tech,"catalog management, excel, negotiation, product management, analytics","education, finance, operations",onsite,29571,Mumbai,,19.076,72.8777,6,"mentor, certificate",2025-09-07T01:40:46.921536+00:00,2025-09-14T01:40:46.921536+00:00
int_coimbatore_04878,ML Intern - Healthtech,ml intern,healthtech,MCA,"python, scikit-learn, pandas, numpy, tensorflow","banking, research, hospitality",hybrid,17561,Coimbatore,,11.0168,76.9558,3,mentor,2025-07-03T09:03:48.921536+00:00,2025-07-04T09:03:48.921536+00:00
int_nagpur_04879,E-Commerce E-commerce Ops Intern,e-commerce ops intern,e-commerce,BBA,"excel, marketplace ops, analytics, inventory management, operations","consulting, social",onsite,20562,Nagpur,,21.1458,79.0882,3,"mentor, certificate",2025-08-11T02:05:30.921536+00:00,2025-08-23T02:05:30.921536+00:00
int_gurugram_04880,Internship - Operations Intern (Ngo),operations intern,NGO,B.Tech,"excel, reporting, coordination, process improvement, communication","media, data, marketing",remote,23304,Gurugram,,28.4595,77.0266,5,stipend,2025-04-19T19:27:50.921536+00:00,2025-04-29T19:27:50.921536+00:00
int_noida_04881,Edtech Product Intern,product intern,edtech,MBA,"user research, wireframing, analytics, product strategy, agile","finance, tech",onsite,23012,Noida,,28.5355,77.391,3,"mentor, certificate",2025-08-07T13:32:52.921536+00:00,2025-08-18T13:32:52.921536+00:00
int_lucknow_04882,Growth Marketing Intern at Media Company,growth marketing intern,media,B.Tech,"analytics, seo, experimentation, digital marketing, growth hacking","operations, media, analytics",onsite,15602,Lucknow,,26.8467,80.9462,5,"mentor, certificate",2025-09-07T19:25:02.921536+00:00,2025-09-18T19:25:02.921536+00:00
int_mumbai_04883,Internship - Data Analyst Intern (E-Commerce),data analyst intern,e-commerce,B.E.,"python, pandas, sql, excel, power bi","tech, marketing",remote,42222,Mumbai,,19.076,72.8777,5,"mentor, stipend, certificate",2025-06-21T21:37:56.921536+00:00,2025-06-29T21:37:56.921536+00:00
int_bangalore_04884,Media Content Intern,content intern,media,M.Tech,"content writing, seo, editing, research, grammar","hospitality, tech, finance, content",hybrid,29978,Bangalore,,12.9716,77.5946,6,"mentor, stipend, certificate",2025-09-07T18:21:20.921536+00:00,2025-09-10T18:21:20.921536+00:00
int_nagpur_04885,Operations Intern at Agritech Company,operations intern,agritech,BBA,"excel, reporting, coordination, process improvement, communication","retail, hospitality, banking, analytics",onsite,17539,Nagpur,,21.1458,79.0882,2,"mentor, stipend, certificate",2025-04-04T19:31:47.922576+00:00,2025-04-15T19:31:47.922576+00:00
int_delhi_04886,Internship - Operations Intern (E-Commerce),operations intern,e-commerce,B.E.,"excel, reporting, coordination, process improvement, communication","data, research, marketing, education",hybrid,27807,Delhi,,28.7041,77.1025,2,"mentor, certificate",2025-06-09T20:37:42.922576+00:00,2025-06-15T20:37:42.922576+00:00
int_mumbai_04887,Research Intern Opportunity in Govtech,research intern,govtech,BBA,"python, literature review, statistics, data collection, analysis","retail, marketing",hybrid,31417,Mumbai,,19.076,72.8777,4,mentor,2025-08-04T05:46:51.922576+00:00,2025-08-13T05:46:51.922576+00:00
int_indore_04888,Internship - Finance Analyst Intern (Fintech),finance analyst intern,fintech,MBA,"excel, valuation, financial modeling, accounting, data analysis","healthcare, banking",onsite,17707,Indore,,22.7196,75.8577,3,stipend,2025-08-15T05:02:54.922576+00:00,2025-08-20T05:02:54.922576+00:00
int_delhi_04889,Internship - Marketing Intern (E-Commerce),marketing intern,e-commerce,B.Tech,"communication, market research, social media marketing, ms excel, writing","banking, retail, tech, healthcare",remote,17320,Delhi,,28.7041,77.1025,3,"mentor, certificate",2025-05-24T15:45:17.922576+00:00,2025-05-24T15:45:17.922576+00:00
int_mumbai_04890,Internship - Operations Intern (E-Commerce),operations intern,e-commerce,B.Tech,"excel, reporting, coordination, process improvement, communication","retail, ai",onsite,20954,Mumbai,,19.076,72.8777,4,"mentor, stipend, certificate",2025-05-26T15:33:43.922576+00:00,2025-05-30T15:33:43.922576+00:00
int_bangalore_04891,Govtech Public Policy Intern,public policy intern,govtech,M.Tech,"policy research, data analysis, report writing, government policies, research","banking, education, tech, media",onsite,28874,Bangalore,,12.9716,77.5946,6,"mentor, stipend, certificate",2025-04-12T10:06:29.922576+00:00,2025-04-18T10:06:29.922576+00:00
int_gurugram_04892,Content Intern at Media Company,content intern,media,B.Tech,"content writing, seo, editing, research, grammar","retail, data",hybrid,25347,Gurugram,,28.4595,77.0266,3,stipend,2025-03-27T21:54:47.922576+00:00,2025-04-04T21:54:47.922576+00:00
int_pune_04893,Internship - Supply Chain Intern (Manufacturing),supply chain intern,manufacturing,B.Tech,"excel, inventory, logistics, procurement, operations","automotive, marketing, healthcare",remote,28553,Pune,,18.5204,73.8567,2,"mentor, certificate",2025-07-27T20:46:08.922576+00:00,2025-07-27T20:46:08.922576+00:00
int_pune_04894,Agritech Operations Intern,operations intern,agritech,B.Com,"excel, reporting, coordination, process improvement, communication","marketing, social, strategy",remote,33571,Pune,,18.5204,73.8567,3,"mentor, stipend, certificate",2025-04-27T14:46:05.922576+00:00,2025-05-03T14:46:05.922576+00:00
